newspaper_id	time_str	original_title	n_original_body_lines	hash	time_ut	original_lang	url
virakesarilk	2024-01-28 11:13:00	தமிழரசுக் கட்சி தலைமைத்துவ விவகாரத்தில் இந்தியா தலையிடவில்லை - தமிழரசுக் கட்சியின் தலைவர் சிறீதரன்	1	3ae17165	1706420580.0	ta	https://www.virakesari.lk/article/174962
virakesarilk	2024-01-28 11:09:00	நண்பர்களுடன் அமர்ந்து ரயில் பாதையில் அரட்டை அடித்துக்கொண்டிருந்த மாணவன் ரயிலால் மோதப்பட்டான்!	3	bc139eca	1706420340.0	ta	https://www.virakesari.lk/article/174965
adaderanasinhalalk	2024-01-28 11:08:00	රිය අනතුරකින් 06 දෙනෙකු ජීවිතක්ෂයට	4	4b587ceb	1706420280.0	si	http://sinhala.adaderana.lk/news/192652
tamilmirrorlk	2024-01-28 11:03:55	ரயில் தடம் பிறழ்வு சம்பவங்கள் அதிகரிப்பு	5	304b5e53	1706420035.0	ta	https://www.tamilmirror.lk/செய்திகள்/ரயில்-தடம்-பிறழ்வு-சம்பவங்கள்-அதிகரிப்பு/175-332201
tamilmirrorlk	2024-01-28 11:03:55	ரயில் தடம் புரளும் சம்பவங்கள் அதிகரிப்பு	5	d223b48a	1706420035.0	ta	https://www.tamilmirror.lk/செய்திகள்/ரயில்-தடம்-புரளும்-சம்பவங்கள்-அதிகரிப்பு/175-332201
adaderanalk	2024-01-28 10:59:00	Sri Lanka seeks assistance from Combined Maritime Forces to release fishermen hijacked by Somali pirates	4	9913a547	1706419740.0	en	https://www.adaderana.lk/news/96788/sri-lanka-seeks-assistance-from-combined-maritime-forces-to-release-fishermen-hijacked-by-somali-pirates-
tamilmirrorlk	2024-01-28 10:57:36	எரிந்து கொண்டிருந்த சடலம் விசாரணைக்கு அனுப்பி வைப்பு	7	e0d1e0b4	1706419656.0	ta	https://www.tamilmirror.lk/செய்திகள்/எரிந்து-கொண்டிருந்த-சடலம்-விசாரணைக்கு-அனுப்பி-வைப்பு/175-332200
newsfirstlk	2024-01-28 10:55:00	Government Prioritizes Redeployment Over New Hiring	6	e03cb344	1706419500.0	en	https://www.newsfirst.lk/2024/01/28/government-prioritizes-redeployment-over-new-hiring/
dailymirrorlk	2024-01-28 10:54:00	Tough decision taken to cancel two gazettes: Harin	4	21be7564	1706419440.0	en	https://www.dailymirror.lk/breaking-news/Tough-decision-taken-to-cancel-two-gazettes-Harin/108-275831
virakesarilk	2024-01-28 10:51:00	சனத் நிசாந்தவின் உயிரை பறித்த வாகன விபத்து - மூன்றாவது வாகனம் குறித்து பொலிஸார் விசாரணை	9	27f008db	1706419260.0	ta	https://www.virakesari.lk/article/174959
adaderanasinhalalk	2024-01-28 10:49:00	ලොරෙන්සෝ පුතා 4 නිදහස් කර ගැනීම සඳහා සහාය ඉල්ලයි	2	3d6ef466	1706419140.0	si	http://sinhala.adaderana.lk/news/192651
newsfirstlk	2024-01-28 10:42:00	Sri Lanka Asks Combined Maritime Forces To Probe Hijacked Boat	9	c75ef8fb	1706418720.0	en	https://www.newsfirst.lk/2024/01/28/sri-lanka-asks-combined-maritime-forces-to-probe-hijacked-boat/
dailymirrorlk	2024-01-28 10:33:00	Increase in train derailments from 2000 to 2023	6	22be5646	1706418180.0	en	https://www.dailymirror.lk/breaking-news/Increase-in-train-derailments-from-2000-to-2023/108-275829
adaderanasinhalalk	2024-01-28 10:30:00	ලාංකේය ධීවරයන් 13 දෙනෙකු මාලදිවයිනේ දී අත්අඩංගුවට	4	69b2d252	1706418000.0	si	http://sinhala.adaderana.lk/news/192650
virakesarilk	2024-01-28 10:28:00	டைட்டானிக்கை விட ஐந்து மடங்கு பெரிதான 'ஐகன் ஒஃப் தி சீஸ்' கப்பல் முதல் பயணத்தை ஆரம்பித்தது	5	af55859c	1706417880.0	ta	https://www.virakesari.lk/article/174963
adaderanalk	2024-01-28 10:19:00	Organised crime, drug rackets will be eradicated by end of June - Minister	3	4ebc30df	1706417340.0	en	https://www.adaderana.lk/news/96787/organised-crime-drug-rackets-will-be-eradicated-by-end-of-june-minister-
adaderanalk	2024-01-28 10:17:00	Sri Lankan fishing boats seized for illegal activity in Maldives’ EEZ	4	4004d43a	1706417220.0	en	https://www.adaderana.lk/news/96786/sri-lankan-fishing-boats-seized-for-illegal-activity-in-maldives-eez
adaderanalk	2024-01-28 10:06:00	More countries pause funds for UN Palestinian agency	19	c1892851	1706416560.0	en	https://www.adaderana.lk/news/96785/more-countries-pause-funds-for-un-palestinian-agency
adalk	2024-01-28 10:04:17	උමාඔයෙන් මෙගා වොට් 120ක් දෙන දිනය කියයි	10	a1c9c57e	1706416457.0	si	https://www.ada.lk/breaking_news/උමාඔයෙන්-මෙගා-වොට්-120ක්-දෙන-දිනය-කියයි/11-407749
newsfirstlk	2024-01-28 10:01:00	Operation Yukthiya Nets 803 Suspects in 24-Hour Sweep	8	690ec1ba	1706416260.0	en	https://www.newsfirst.lk/2024/01/28/operation-yukthiya-nets-803-suspects-in-24-hour-sweep/
adaderanasinhalalk	2024-01-28 10:00:00	ගැසට් 02ක් අවලංගු කෙරේ	5	5d984a93	1706416200.0	si	http://sinhala.adaderana.lk/news/192649
newsfirstlk	2024-01-28 09:55:00	Sanath Nishantha To Be Laid to Rest Today (28)	8	d934349a	1706415900.0	en	https://www.newsfirst.lk/2024/01/28/sanath-nishantha-to-be-laid-to-rest-today-28/
dailymirrorlk	2024-01-28 09:52:00	Lorenzo Putha 4 hijacked, still no contact, all communications on standby: Fisheries Department	8	436b3a2c	1706415720.0	en	https://www.dailymirror.lk/top-story/Lorenzo-Putha-4-hijacked-still-no-contact-all-communications-on-standby-Fisheries-Department/155-275828
dailymirrorlk	2024-01-28 09:52:00	Lorenzo Putha 4 hijacked, still no contact, all communications on standby: Fisheries Department	8	902ac435	1706415720.0	en	https://www.dailymirror.lk/breaking-news/Lorenzo-Putha-4-hijacked-still-no-contact-all-communications-on-standby-Fisheries-Department/108-275828
adalk	2024-01-28 09:36:38	මහ මැතිවරණයක් තිබුණොත් වැඩිහිටියන්ගෙන් සියයට 39ක් ජවිපෙට	3	2e8eeaec	1706414798.0	si	https://www.ada.lk/breaking_news/මහ-මැතිවරණයක්-තිබුණොත්-වැඩිහිටියන්ගෙන්-සියයට-39ක්-ජවිපෙට/11-407748
tamilmirrorlk	2024-01-28 09:36:25	பெண் பொலிஸ் அதிகாரியை பலியெடுத்த விபத்து	4	ab8f9002	1706414785.0	ta	https://www.tamilmirror.lk/செய்திகள்/பெண்-பொலிஸ்-அதிகாரியை-பலியெடுத்த-விபத்து/175-332199
tamilmirrorlk	2024-01-28 09:27:02	சில மாவட்டங்களில் அவ்வப்போது மழை பெய்யும்	5	018f1e65	1706414222.0	ta	https://www.tamilmirror.lk/செய்திகள்/சில-மாவட்டங்களில்-அவ்வப்போது-மழை-பெய்யும்/175-332198
adaderanasinhalalk	2024-01-28 09:26:00	තවත් සැකකරුවන් 803 දෙනෙකු අත්අඩංගුවට	4	e31eb3a9	1706414160.0	si	http://sinhala.adaderana.lk/news/192648
adaderanalk	2024-01-28 09:20:00	Over 800 suspects arrested within 24 hours	2	287b0d53	1706413800.0	en	https://www.adaderana.lk/news/96784/over-800-suspects-arrested-within-24-hours
adalk	2024-01-28 09:16:35	ලිට්‍රෝ ගෑස් සමාගමෙන් තවත් බිලියන 1.5ක් මහා භාණ්ඩාගාරයට	4	f6ef1d03	1706413595.0	si	https://www.ada.lk/breaking_news/ලිට්‍රෝ-ගෑස්-සමාගමෙන්-තවත්-බිලියන-1-5ක්-මහා-භාණ්ඩාගාරයට/11-407747
newsfirstlk	2024-01-28 09:10:00	Beliatte Murders: Another Suspect Nabbed in Hakmana	34	3f76fac0	1706413200.0	en	https://www.newsfirst.lk/2024/01/28/beliatte-murders-another-suspect-nabbed-in-hakmana/
dailymirrorlk	2024-01-28 08:48:00	Expect showers in East, Uva, Polonnaruwa, Matale, Nuwara-Eliya this evening	4	7bfc0a20	1706411880.0	en	https://www.dailymirror.lk/breaking-news/Expect-showers-in-East-Uva-Polonnaruwa-Matale-Nuwara-Eliya-this-evening/108-275827
adaderanasinhalalk	2024-01-28 08:31:00	ශ්‍රී ලංකා - ඔස්ට්‍රේලියා තරගය අද	3	def21f05	1706410860.0	si	http://sinhala.adaderana.lk/news/192647
adaderanalk	2024-01-28 08:26:00	Icon of the Seas: World’s largest cruise ship sets sail	16	f5137093	1706410560.0	en	https://www.adaderana.lk/news/96783/icon-of-the-seas-worlds-largest-cruise-ship-sets-sail
adaderanasinhalalk	2024-01-28 08:07:00	ලොව විශාලතම සංචාරක නෞකාව සිය මංගල ගමන අරඹයි	5	acd2ca2f	1706409420.0	si	http://sinhala.adaderana.lk/news/192646
adaderanasinhalalk	2024-01-28 08:06:00	පොලිස් කාන්තාවක් ජීවිතක්ෂයට	11	70dd6578	1706409360.0	si	http://sinhala.adaderana.lk/news/192645
adalk	2024-01-28 08:04:35	76 වැනි නිදහස් දිනයට පෙරහුරු 30 දා ඇරඹෙයි	1	12968da2	1706409275.0	si	https://www.ada.lk/breaking_news/76-වැනි-නිදහස්-දිනයට-පෙරහුරු-30-දා-ඇරඹෙයි/11-407746
adaderanalk	2024-01-28 08:04:00	Showers expected in parts of the island	5	d0ff7daf	1706409240.0	en	https://www.adaderana.lk/news/96782/showers-expected-in-parts-of-the-island
dailymirrorlk	2024-01-28 07:51:00	Icon of the Seas: World’s largest cruise ship sets sail from Miami	12	a95d252e	1706408460.0	en	https://www.dailymirror.lk/breaking-news/Icon-of-the-Seas-Worlds-largest-cruise-ship-sets-sail-from-Miami/108-275824
adaderanasinhalalk	2024-01-28 07:42:00	රාජ්‍ය සේවයේ ප්‍රසාරණය ගැන දැනුම්දීමක්	3	3634dca6	1706407920.0	si	http://sinhala.adaderana.lk/news/192644
economynextcom	2024-01-28 07:38:00	Sri Lanka hopes to issue first divestment RFP within a week	5	fa9a66ef	1706407680.0	en	https://economynext.com/sri-lanka-hopes-to-issue-first-divestment-rfp-within-a-week-148879/
newsfirstlk	2024-01-28 07:37:00	Sri Lanka Loses Communication With Trawler Hijacked By Somali Pirates	5	64d82d69	1706407620.0	en	https://www.newsfirst.lk/2024/01/28/sri-lanka-loses-communication-with-trawler-hijacked-by-somali-pirates/
adaderanasinhalalk	2024-01-28 07:25:00	ලෝක ලාදුරු දිනය අද	4	5864c3fb	1706406900.0	si	http://sinhala.adaderana.lk/news/192643
newsfirstlk	2024-01-28 07:23:00	Sri Lanka-India Ferry Link Set to Sail Again After 40 Years	6	2acb85ea	1706406780.0	en	https://www.newsfirst.lk/2024/01/28/sri-lanka-india-ferry-link-set-to-sail-again-after-40-years/
adalk	2024-01-28 07:19:21	අද ප්‍ර දේශ කිහිපයකට වැසි	2	2ca27d81	1706406561.0	si	https://www.ada.lk/breaking_news/අද-ප්‍ර-දේශ-කිහිපයකට-වැසි/11-407745
newsfirstlk	2024-01-28 07:19:00	Overturned Lorry Creates Bottleneck on Expressway	5	d715ba13	1706406540.0	en	https://www.newsfirst.lk/2024/01/28/overturned-lorry-creates-bottleneck-on-expressway/
newsfirstlk	2024-01-28 07:08:00	PUCSL Seeks Public Input on Electricity Cost Adjustments	5	57fcd1da	1706405880.0	en	https://www.newsfirst.lk/2024/01/28/pucsl-seeks-public-input-on-electricity-cost-adjustments/
adaderanasinhalalk	2024-01-28 07:08:00	ජූනි අවසානයට පෙර අවසන් කරන බව ටිරාන් කියයි	5	68fdac4b	1706405880.0	si	http://sinhala.adaderana.lk/news/192642
economynextcom	2024-01-28 07:01:00	Sri Lanka 120MW Uma Oya hydro plant to start on Feb 15	4	d3937e7c	1706405460.0	en	https://economynext.com/sri-lanka-120mw-uma-oya-hydro-plant-to-start-on-feb-15-148877/
adaderanasinhalalk	2024-01-28 06:57:00	සනත් නිශාන්තගේ අවසන් කටයුතු අද	7	2d4a95d4	1706405220.0	si	http://sinhala.adaderana.lk/news/192641
newsfirstlk	2024-01-28 06:37:00	Somali Pirates Target Sri Lankan Vessel North of Seychelles	5	d7d6eef8	1706404020.0	en	https://www.newsfirst.lk/2024/01/28/somali-pirates-target-sri-lankan-vessel-north-of-seychelles/
islandlk	2024-01-28 06:34:00	Elections cast a shadow of uncertainty over Sri Lanka’s economic recovery	20	eb30cc3a	1706403840.0	en	http://island.lk/elections-cast-a-shadow-of-uncertainty-over-sri-lankas-economic-recovery/
adaderanasinhalalk	2024-01-28 06:06:00	ප්‍රදේශ කිහිපයකට වැසි	5	2eaf7f8f	1706402160.0	si	http://sinhala.adaderana.lk/news/192640
islandlk	2024-01-28 06:06:00	WHAT THE MAJORITY NEEDS AFTER THE NEXT ELECTION	22	983df679	1706402160.0	en	http://island.lk/what-the-majority-needs-after-the-next-election/
tamilmirrorlk	2024-01-28 03:28:06	மனைவி கொலை: கணவருக்கு மரணதண்டனை	2	96375f96	1706392686.0	ta	https://www.tamilmirror.lk/செய்திகள்/மனைவி-கொலை-கணவருக்கு-மரணதண்டனை/175-332197
tamilmirrorlk	2024-01-28 03:16:59	சனத் நிஷாந்தவின் இறுதிக்கிரியை இன்று	2	cbf9d3a8	1706392019.0	ta	https://www.tamilmirror.lk/செய்திகள்/சனத்-நிஷாந்தவின்-இறுதிக்கிரியை-இன்று/175-332196
tamilmirrorlk	2024-01-28 02:16:30	கிராம உத்தியோகத்தர் பெறுபேறுகள் வெளியாகின	3	52ece667	1706388390.0	ta	https://www.tamilmirror.lk/செய்திகள்/கிராம-உத்தியோகத்தர்-பெறுபேறுகள்-வெளியாகின/175-332195
tamilmirrorlk	2024-01-28 00:34:26	அதிவேக நெடுஞ்சாலையில் மீண்டும் விபத்து	4	63e1aa9c	1706382266.0	ta	https://www.tamilmirror.lk/செய்திகள்/அதிவேக-நெடுஞ்சாலையில்-மீண்டும்-விபத்து/175-332194
tamilmirrorlk	2024-01-28 00:32:29	கடற்கொள்ளையர்களால் இலங்கையின் மீன்பிடி படகு கடத்தல்	5	6f3f698f	1706382149.0	ta	https://www.tamilmirror.lk/செய்திகள்/கடற்கொள்ளையர்களால்-இலங்கையின்-மீன்பிடி-படகு-கடத்தல்/175-332193
islandlk	2024-01-28 00:20:00	Sri Lanka Insurance emerged winners at the ‘Great HR Quiz 2023’	9	c7f460c7	1706381400.0	en	http://island.lk/sri-lanka-insurance-emerged-winners-at-the-great-hr-quiz-2023/
islandlk	2024-01-28 00:19:00	Thema Collection and Market Development Facility join to reduce their carbon emissions	7	6c598e2b	1706381340.0	en	http://island.lk/thema-collection-and-market-development-facility-join-to-reduce-their-carbon-emissions/
islandlk	2024-01-28 00:19:00	Asia Capital Gets New MD	7	b9910933	1706381340.0	en	http://island.lk/asia-capital-gets-new-md/
islandlk	2024-01-28 00:19:00	Aberdeen Holdings recognized with multiple awards in 2023	9	fe788095	1706381340.0	en	http://island.lk/aberdeen-holdings-recognized-with-multiple-awards-in-2023/
adaderanalk	2024-01-27 22:21:00	Indian envoy lauds LIOC’s contribution to Sri Lanka’s economy	14	8305c04a	1706374260.0	en	https://www.adaderana.lk/news/96781/indian-envoy-lauds-liocs-contribution-to-sri-lankas-economy
adalk	2024-01-27 22:20:54	සනත් නිශාන්තගේ මාරක අනතුරින් මිය ගිය MSD නිලධාරියාට රු. ලක්ෂ 15ක්	2	4de619b7	1706374254.0	si	https://www.ada.lk/breaking_news/සනත්-නිශාන්තගේ-මාරක-අනතුරින්-මිය-ගිය-MSD-නිලධාරියාට-රු--ලක්ෂ-15ක්/11-407744
adaderanasinhalalk	2024-01-27 22:07:00	වනඅලියාව විහිළුවට ගත් තරුණයින්	3	e5700660	1706373420.0	si	http://sinhala.adaderana.lk/news/192639
adaderanasinhalalk	2024-01-27 22:00:00	අධිවේගී මාර්ගයේ ගිය අමුතු ක්‍රමය	2	963374f0	1706373000.0	si	http://sinhala.adaderana.lk/news/192638
adaderanalk	2024-01-27 21:56:00	‘New Alliance’ kicks off inaugural public rally	5	475e65d1	1706372760.0	en	https://www.adaderana.lk/news/96780/new-alliance-kicks-off-inaugural-public-rally
adaderanalk	2024-01-27 21:56:00	‘New Alliance’ kicks off inaugural rally	5	4ca4fdb6	1706372760.0	en	https://www.adaderana.lk/news/96780/new-alliance-kicks-off-inaugural-rally
adaderanasinhalalk	2024-01-27 21:37:00	දක්ෂිණ අධිවේගී මාර්ගයේ බහාලුම් රථයක් පෙරළෙයි	4	64ad5f4e	1706371620.0	si	http://sinhala.adaderana.lk/news/192637
adaderanalk	2024-01-27 21:31:00	Lorry topples on Southern Expressway, disrupting traffic	3	46457999	1706371260.0	en	https://www.adaderana.lk/news/96779/lorry-topples-on-southern-expressway-disrupting-traffic
adaderanalk	2024-01-27 21:31:00	Container truck topples on Southern Expressway, disrupting traffic	3	850a2cc4	1706371260.0	en	https://www.adaderana.lk/news/96779/container-truck-topples-on-southern-expressway-disrupting-traffic
adaderanasinhalalk	2024-01-27 21:23:00	බෙලිඅත්ත පංච පුද්ගල ඝාතනයට තවත් සැකකරුවෙක් අත්අඩංගුවට	3	cfad27c5	1706370780.0	si	http://sinhala.adaderana.lk/news/192636
adaderanalk	2024-01-27 21:23:00	Fourth suspect arrested over Beliatta mass shooting	10	f706c1a6	1706370780.0	en	https://www.adaderana.lk/news/96778/fourth-suspect-arrested-over-beliatta-mass-shooting-
dailymirrorlk	2024-01-27 21:14:00	Sri Lankan fishing trawler reportedly hijacked by Somali pirates	3	8fc51171	1706370240.0	en	https://www.dailymirror.lk/breaking-news/Sri-Lankan-fishing-trawler-reportedly-hijacked-by-Somali-pirates/108-275821
islandlk	2024-01-27 21:13:00	The Value of Goodness – employing business profits to help the needy	33	47a04276	1706370180.0	en	http://island.lk/the-value-of-goodness-employing-business-profits-to-help-the-needy/
islandlk	2024-01-27 21:13:00	CPA critique of On Line Safety Bill	9	6530d2fd	1706370180.0	en	http://island.lk/cpa-critique-of-on-line-safety-bill/
adaderanasinhalalk	2024-01-27 21:10:00	පාතාලය සහ මත්ද්‍රව්‍ය ජාවාරම්කරුවන් රටට බරක් - ටිරාන් අලස්	5	8e3f9c99	1706370000.0	si	http://sinhala.adaderana.lk/news/192635
islandlk	2024-01-27 20:47:00	Back home working in Sri Lanka with WHO, ILO, World Bank and ICES	45	99194b51	1706368620.0	en	http://island.lk/back-home-working-in-sri-lanka-with-who-ilo-world-bank-and-ices/
adaderanasinhalalk	2024-01-27 20:21:00	නව සන්ධානය ඇරඹෙයි	5	fb7cde24	1706367060.0	si	http://sinhala.adaderana.lk/news/192634
adaderanasinhalalk	2024-01-27 20:07:00	මුදල් වංචාවකට පුද්ගලයෙක් අනියම් බිරිඳ සමග අත්අඩංගුවට	6	da52bda1	1706366220.0	si	http://sinhala.adaderana.lk/news/192633
dailymirrorlk	2024-01-27 19:35:00	Police awards Rs. 1.5 mn to MSD officer killed in Expressway accident	2	367aa8f6	1706364300.0	en	https://www.dailymirror.lk/breaking-news/Police-awards-Rs-1-5-mn-to-MSD-officer-killed-in-Expressway-accident/108-275820
adaderanalk	2024-01-27 19:35:00	India, Sri Lanka hopeful of early ETCA conclusion, working on Kochi-Colombo LNG pipeline	11	ab256253	1706364300.0	en	https://www.adaderana.lk/news/96777/india-sri-lanka-hopeful-of-early-etca-conclusion-working-on-kochi-colombo-lng-pipeline-
adaderanalk	2024-01-27 18:25:00	Somali pirates abduct Sri Lankan fishing trawler with 6 crew members	5	5ea58d72	1706360100.0	en	https://www.adaderana.lk/news/96776/-somali-pirates-abduct-sri-lankan-fishing-trawler-with-6-crew-members
adaderanasinhalalk	2024-01-27 18:21:00	සෝමාලියානු මුහුදු කොල්ලකරුවන් පැහැරගත් බව කියන මෙරට ධීවර යාත්‍රාව ගැන තොරතුරු	5	435cab19	1706359860.0	si	http://sinhala.adaderana.lk/news/192632
adaderanasinhalalk	2024-01-27 18:07:00	නිදහස් උත්සවයේ පෙරහුරු දින වෙනස් වෙයි	1	3d90a8fe	1706359020.0	si	http://sinhala.adaderana.lk/news/192631
tamilmirrorlk	2024-01-27 18:06:25	கான்ஸ்டபிளின் குடும்பத்திற்கு 15 இலட்சம் ரூபாய்	2	553e57d4	1706358985.0	ta	https://www.tamilmirror.lk/செய்திகள்/கான்ஸ்டபிளின்-குடும்பத்திற்கு-15-இலட்சம்-ரூபாய்/175-332180
adaderanalk	2024-01-27 17:59:00	Independence Day ceremony: Rehearsals start date pushed back by a day	5	610b3b72	1706358540.0	en	https://www.adaderana.lk/news/96775/independence-day-ceremony-rehearsals-start-date-pushed-back-by-a-day
adaderanalk	2024-01-27 17:59:00	Special notice on rehearsals for Independence Day ceremony	5	6774d0dc	1706358540.0	en	https://www.adaderana.lk/news/96775/special-notice-on-rehearsals-for-independence-day-ceremony
adaderanalk	2024-01-27 17:33:00	Grama Niladhari exam results released; recruitments expected soon	7	8af4b12a	1706356980.0	en	https://www.adaderana.lk/news/96774/grama-niladhari-exam-results-released-recruitments-expected-soon
colombotelegraphcom	2024-01-27 17:26:38	ICJ Ruling On Israeli Genocide In Gaza; Stopped Short Of Ordering A Ceasefire	22	396671a2	1706356598.0	en	https://www.colombotelegraph.com/index.php/icj-ruling-on-israeli-genocide-in-gaza-stopped-short-of-ordering-a-ceasefire/
islandlk	2024-01-27 17:24:00	Sanath Nishantha	16	52a66265	1706356440.0	en	http://island.lk/sanath-nishantha/
islandlk	2024-01-27 17:24:00	THE DUMINDA SILVA PARDON	33	c4a56cc5	1706356440.0	en	http://island.lk/the-duminda-silva-pardon/
adaderanalk	2024-01-27 17:20:00	Sri Lanka hoping to reach agreement ‘within couple of months’ on restructuring $13bn debt	14	cdda79a7	1706356200.0	en	https://www.adaderana.lk/news/96773/sri-lanka-hoping-to-reach-agreement-within-couple-of-months-on-restructuring-13bn-debt
adaderanasinhalalk	2024-01-27 17:18:00	අනුරාධ ජයකොඩිගේ අවසන් කටයුතු සිදුකෙරේ	4	ed4b6f21	1706356080.0	si	http://sinhala.adaderana.lk/news/192630
economynextcom	2024-01-27 17:09:00	Sri Lanka defence sector to join tourism initiatives	7	c9f536d8	1706355540.0	en	https://economynext.com/sri-lanka-defence-sector-to-join-tourism-initiatives-148870/
islandlk	2024-01-27 17:08:00	The turbulent brilliance of “Gia,” world’s first supermodel	39	81ffdf5b	1706355480.0	en	http://island.lk/the-turbulent-brilliance-of-gia-worlds-first-supermodel/
adaderanasinhalalk	2024-01-27 16:44:00	74 හැවිරිදි කාන්තාවක් සැකසහිත ලෙස මරුට	3	bf63ba87	1706354040.0	si	http://sinhala.adaderana.lk/news/192629
islandlk	2024-01-27 16:35:00	Buddhists in Ancient Egypt?	12	9449663d	1706353500.0	en	http://island.lk/buddhists-in-ancient-egypt/
tamilmirrorlk	2024-01-27 16:23:32	98 கொள்கலன்களில் இலங்கைக்கு வந்த அழுகிய மீன்கள்	4	02dbbd6d	1706352812.0	ta	https://www.tamilmirror.lk/செய்திகள்/98-கொள்கலன்களில்-இலங்கைக்கு-வந்த-அழுகிய-மீன்கள்/175-332179
adaderanasinhalalk	2024-01-27 16:06:00	ග්‍රාම නිලධාරී විභාග ප්‍රතිඵල නිකුත් කෙරෙයි	6	b2300b29	1706351760.0	si	http://sinhala.adaderana.lk/news/192627
adaderanalk	2024-01-27 16:00:00	Couple arrested for scamming Rs. 5bn through pyramid scheme	2	05ecc232	1706351400.0	en	https://www.adaderana.lk/news/96771/couple-arrested-for-scamming-rs-5bn-through-pyramid-scheme
adaderanalk	2024-01-27 16:00:00	Fraudster and mistress arrested for scamming Rs. 5bn through pyramid scheme	5	75246eef	1706351400.0	en	https://www.adaderana.lk/news/96771/fraudster-and-mistress-arrested-for-scamming-rs-5bn-through-pyramid-scheme
adaderanalk	2024-01-27 15:56:00	Large cache of rotten fish unloaded at Colombo Port?	4	b871f64e	1706351160.0	en	https://www.adaderana.lk/news/96770/large-cache-of-rotten-fish-unloaded-at-colombo-port
adaderanasinhalalk	2024-01-27 15:56:00	රු කෝටි 500ක මුදල් වංචා කළ සැකකාර යුවළ අත්අඩංගුවට	1	c8da0ad0	1706351160.0	si	http://sinhala.adaderana.lk/news/192626
adaderanasinhalalk	2024-01-27 15:43:00	ඔන්ලයින් පනත් කෙටුම්පත ලබන සතියේ බලාත්මක වෙයිද ?	5	c56c373e	1706350380.0	si	http://sinhala.adaderana.lk/news/192625
tamilmirrorlk	2024-01-27 15:42:30	மாணவர்களுக்கான உணவு விலை அதிகரிப்பு	4	a6340e6c	1706350350.0	ta	https://www.tamilmirror.lk/செய்திகள்/மாணவர்களுக்கான-உணவு-விலை-அதிகரிப்பு/175-332178
islandlk	2024-01-27 15:29:00	Death Row Controversy in the State of Alabama, USA	15	a30fe6df	1706349540.0	en	http://island.lk/death-row-controversy-in-the-state-of-alabama-usa/
tamilmirrorlk	2024-01-27 15:18:25	கொழும்பில் விசேட போக்குவரத்து திட்டம்	3	5fb9888b	1706348905.0	ta	https://www.tamilmirror.lk/செய்திகள்/கொழும்பில்-விசேட-போக்குவரத்து-திட்டம்/175-332177
adaderanasinhalalk	2024-01-27 15:12:00	පොලීසිය බව හඟවා රථයක් කොල්ලකයි	11	8fcecd42	1706348520.0	si	http://sinhala.adaderana.lk/news/192624
adalk	2024-01-27 14:48:17	චමරිට කාන්තා අයි.පී.එල්. තරගාවලියේ දොර ඇරෙයි	3	8de45afc	1706347097.0	si	https://www.ada.lk/sports/චමරිට-කාන්තා-අයි-පී-එල්--තරගාවලියේ-දොර-ඇරෙයි/9-407743
adaderanalk	2024-01-27 14:30:00	Controversial new French immigration law promulgated by President Macron	15	e51bc20a	1706346000.0	en	https://www.adaderana.lk/news/96769/controversial-new-french-immigration-law-promulgated-by-president-macron
adalk	2024-01-27 14:29:36	තායිලන්තය එපා කියූ කුණු මාළු බහාලුම් 98ක් ලංකාවට ගෙනල්ලා	13	6ca5fc25	1706345976.0	si	https://www.ada.lk/breaking_news/තායිලන්තය-එපා-කියූ-කුණු-මාළු-බහාලුම්-98ක්-ලංකාවට-ගෙනල්ලා/11-407742
adaderanasinhalalk	2024-01-27 14:20:00	වසර 19කට පසු හමු වූ නිවුන් සොහොයුරියන්	3	fa26362a	1706345400.0	si	http://sinhala.adaderana.lk/news/192623
dailymirrorlk	2024-01-27 14:17:00	Three killed in three-wheeler-lorry collision	5	75d053f5	1706345220.0	en	https://www.dailymirror.lk/breaking-news/Three-killed-in-three-wheeler-lorry-collision/108-275819
tamilmirrorlk	2024-01-27 14:04:35	நுவரெலியா கிரகரி வாவியில் மிதக்கும் சடலம்	6	bd9e1a9d	1706344475.0	ta	https://www.tamilmirror.lk/மலையகம்/நுவரெலியா-கிரகரி-வாவியில்-மிதக்கும்-சடலம்/76-332176
adaderanasinhalalk	2024-01-27 13:45:00	කොළඹ වරායට ආ කුණු මාළු	5	0d191a98	1706343300.0	si	http://sinhala.adaderana.lk/news/192622
virakesarilk	2024-01-27 13:24:00	மலையக தோட்டப் பகுதிகளில் சிறுத்தைகளின் நடமாட்டம் அதிகரிப்பு : அச்சத்தில் மக்கள்	5	9df46fe1	1706342040.0	ta	https://www.virakesari.lk/article/174912
adaderanasinhalalk	2024-01-27 13:18:00	භික්ෂු වෙසින් සිටි වරෙන්තු 19ක් ලැබූ පුද්ගලයෙකු අත්අඩංගුවට	10	0e928bd6	1706341680.0	si	http://sinhala.adaderana.lk/news/192621
virakesarilk	2024-01-27 13:05:00	காசாவில் இனப்படுகொலை இடம்பெறுகின்றதா? சர்வதேச நீதிமன்றம் வழங்கியுள்ள முக்கிய தீர்ப்பு என்ன?	6	25e0732b	1706340900.0	ta	https://www.virakesari.lk/article/174913
adaderanasinhalalk	2024-01-27 12:56:00	කොළඹ නගරයේ විශේෂ රථ වාහන සැලසුමක්	2	027eb806	1706340360.0	si	http://sinhala.adaderana.lk/news/192620
