newspaper_id	time_str	original_title	n_original_body_lines	hash	time_ut	original_lang	url
adaderanalk	2023-11-23 13:15:00	No Gaza hostage release before Friday, Israel and US say	25	32fec40d	1700725500.0	en	https://www.adaderana.lk/news/95101/no-gaza-hostage-release-before-friday-israel-and-us-say
virakesarilk	2023-11-23 13:14:00	இன்றைய நாணய மாற்று விகிதம்	1	c30a19bf	1700725440.0	ta	https://www.virakesari.lk/article/170051
virakesarilk	2023-11-23 13:13:00	காசாவில் ஆயிரக்கணக்கானவர்கள் படுகொலை செய்யப்படும்போது நாங்கள் வழமையான நடவடிக்கைகளில் ஈடுபடமுடியாது – அவுஸ்திரேலியாவில் ஆயிரக்கணக்கான மாணவர்கள் வீதியில் இறங்கி ஆர்ப்பாட்டம்	7	3d7a0335	1700725380.0	ta	https://www.virakesari.lk/article/170052
virakesarilk	2023-11-23 13:11:00	பாதுகாக்கப்பட்ட வனப்பகுதிகளில் கித்துல் சீவல் தொழிலை மேற்கொள்ள அனுமதி	6	008e8253	1700725260.0	ta	https://www.virakesari.lk/article/170044
virakesarilk	2023-11-23 13:10:00	அமெரிக்கத் தூதுவருக்காக பொலிஸாரை காட்டிக்கொடுக்க முடியாது : சரத் வீரசேகர	9	83ae38b6	1700725200.0	ta	https://www.virakesari.lk/article/170040
tamilmirrorlk	2023-11-23 12:54:26	குடியிருப்பு மீது மண்மேடு சரிவு	5	3138f979	1700724266.0	ta	https://www.tamilmirror.lk/மலையகம்/குடியிருப்பு-மீது-மண்மேடு-சரிவு/76-328551
tamilmirrorlk	2023-11-23 12:54:26	குடியிருப்பு மீது மண்மேடு சரிந்து விழுந்தது	5	4c7c0070	1700724266.0	ta	https://www.tamilmirror.lk/மலையகம்/குடியிருப்பு-மீது-மண்மேடு-சரிந்து-விழுந்தது/76-328551
economynextcom	2023-11-23 12:50:00	Sending Sri Lankans to work in Israel is insensitive: Legislator	12	411d0115	1700724000.0	en	https://economynext.com/sending-sri-lankans-to-work-in-israel-is-insensitive-legislator-141223/
economynextcom	2023-11-23 12:43:00	Minimum room rates “worst possible” policy for Sri Lanka’s tourism : Advocata	29	e2768dd6	1700723580.0	en	https://economynext.com/minimum-room-rates-worst-possible-policy-for-sri-lankas-tourism-advocata-141221/
adalk	2023-11-23 12:30:12	සති හතක බිළිඳාගේ මරණය ගැන විවෘත තීන්දුවක්	7	1ec7d496	1700722812.0	si	https://www.ada.lk/breaking_news/සති-හතක-බිළිඳාගේ-මරණය-ගැන-විවෘත-තීන්දුවක්/11-406786
virakesarilk	2023-11-23 12:30:00	நான் ராஜபக்சாக்களின் பிரதிநிதியில்லை - இந்திய ஊடகத்திற்கான பேட்டியில் ஜனாதிபதி தெரிவிப்பு – பொருளாதார நெருக்கடிக்கு ராஜபக்சாக்களும் ஒரு காரணம் என கருத்து	12	e5ed0d97	1700722800.0	ta	https://www.virakesari.lk/article/170043
newsfirstlk	2023-11-23 12:28:00	Research ships from any country welcome to Sri Lanka	7	a9da1526	1700722680.0	en	https://www.newsfirst.lk/2023/11/23/research-ships-from-any-country-welcome-to-sri-lanka/
adaderanalk	2023-11-23 12:22:00	Sanath Nishantha writes to Speaker, apologises for unruly behavior in Parliament	11	f3750c2a	1700722320.0	en	https://www.adaderana.lk/news/95100/sanath-nishantha-writes-to-speaker-apologises-for-unruly-behavior-in-parliament-
tamilmirrorlk	2023-11-23 12:20:01	புலிகளின் நிழல் கூட்டமைப்பு: தடைசெய்ய கோரிக்கை	3	c1cbc611	1700722201.0	ta	https://www.tamilmirror.lk/செய்திகள்/புலிகளின்-நிழல்-கூட்டமைப்பு-தடைசெய்ய-கோரிக்கை/175-328545
adaderanalk	2023-11-23 12:15:00	PSC to be appointed to probe Constitutional Council’s delay in approving high posts	4	2d8da80f	1700721900.0	en	https://www.adaderana.lk/news/95099/psc-to-be-appointed-to-probe-constitutional-councils-delay-in-approving-high-posts-
newsfirstlk	2023-11-23 12:08:00	The Ginetta Sagan Award: Juwairiya Mohideen from Sri Lanka jointly wins Amnesty International award	10	ef05db57	1700721480.0	en	https://www.newsfirst.lk/2023/11/23/the-ginetta-sagan-award-juwairiya-mohideen-from-sri-lanka-jointly-wins-amnesty-international-award/
newsfirstlk	2023-11-23 12:05:00	Over 400kg of smuggle Tendu leaves seized	5	e6f9aded	1700721300.0	en	https://www.newsfirst.lk/2023/11/23/over-400kg-of-smuggle-tendu-leaves-seized/
newsfirstlk	2023-11-23 12:04:00	Ranil undecided on running for president in 2024	6	69073a22	1700721240.0	en	https://www.newsfirst.lk/2023/11/23/ranil-undecided-on-running-for-president-in-2024/
newsfirstlk	2023-11-23 11:57:00	Jay Shah is NOT running Sri Lanka Cricket – Ranil	9	931d5d80	1700720820.0	en	https://www.newsfirst.lk/2023/11/23/jay-shah-is-not-running-sri-lanka-cricket-ranil/
economynextcom	2023-11-23 11:53:00	Not a surrogate for the Rajapaksas, insists Sri Lanka president; claims opposition is split	14	2a03a416	1700720580.0	en	https://economynext.com/not-a-surrogate-for-the-rajapaksas-insists-sri-lanka-president-claims-opposition-is-split-141213/
tamilmirrorlk	2023-11-23 11:45:46	மஞ்சள்,சிவப்பு கொடிகளை வெட்டி  அட்டகாசம்	3	fefa4b91	1700720146.0	ta	https://www.tamilmirror.lk/யாழ்ப்பாணம்/மஞ்சள்-சிவப்பு-கொடிகளை-வெட்டி-அட்டகாசம்/71-328542
adaderanalk	2023-11-23 11:44:00	Sri Lanka will not do anything to hurt India’s security - President Ranil	6	775e1b07	1700720040.0	en	https://www.adaderana.lk/news/95098/sri-lanka-will-not-do-anything-to-hurt-indias-security-president-ranil
virakesarilk	2023-11-23 11:44:00	100க்கும் மேற்பட்ட ரயில்கள் தடம் புரண்டமைக்கான காரணங்களை விளக்கம் ரயில்வே திணைக்களம்!	5	fd7d979a	1700720040.0	ta	https://www.virakesari.lk/article/170037
tamilmirrorlk	2023-11-23 11:42:40	தாமரை கோபுரம் மீது மின்னல் தாக்கம்	1	7ec86d5f	1700719960.0	ta	https://www.tamilmirror.lk/செய்திகள்/தாமரை-கோபுரம்-மீது-மின்னல்-தாக்கம்/175-328541
virakesarilk	2023-11-23 11:41:00	வட்டுக்கோட்டை இளைஞன் மரணம்; யாழ். நீதிமன்றில் நாளை முக்கிய சாட்சி பதிவுகள்	7	fe68c044	1700719860.0	ta	https://www.virakesari.lk/article/170036
economynextcom	2023-11-23 11:35:00	Sri Lanka libraries go online with digitalisation	13	e8000c04	1700719500.0	en	https://economynext.com/sri-lanka-libraries-go-online-with-digitalisation-141209/
adaderanalk	2023-11-23 11:33:00	Over 100 train derailments reported thus far in 2023	5	a50b036e	1700719380.0	en	https://www.adaderana.lk/news/95097/over-100-train-derailments-reported-thus-far-in-2023
adalk	2023-11-23 11:29:00	වික්ටෝරියාවේ කලකින් දකින්න ලැබෙන දර්ශනයක්	3	1a9157c6	1700719140.0	si	https://www.ada.lk/uncategorized/වික්ටෝරියාවේ-කලකින්-දකින්න-ලැබෙන-දර්ශනයක්/1-406785
adalk	2023-11-23 11:29:00	වික්ටෝරියාවේ කලකින් දකින්න ලැබෙන දර්ශනයක්	3	9497361a	1700719140.0	si	https://www.ada.lk/picture_story/වික්ටෝරියාවේ-කලකින්-දකින්න-ලැබෙන-දර්ශනයක්/10-406785
virakesarilk	2023-11-23 11:24:00	கொலை, கொலை முயற்சி குற்றவாளிகள் நால்வருக்கு மரண தண்டனை!	3	6d53339c	1700718840.0	ta	https://www.virakesari.lk/article/170035
virakesarilk	2023-11-23 11:24:00	மந்தகரமான நல்லிணக்க செயன்முறை, பயங்கரவாதத்தடைச்சட்டப்பிரயோகம் : சிறுபான்மையின மக்கள் நடத்தப்படும் விதம் குறித்து ஐரோப்பிய ஒன்றியம் தீவிர கரிசனை	16	c724bf84	1700718840.0	ta	https://www.virakesari.lk/article/170033
virakesarilk	2023-11-23 11:18:00	மலையகத்தில் நீர்தேக்கங்களின் நீர்மட்டம் உயர்வு ; வான்கதவுகள் திறப்பு ; மக்கள் அவதானம்	5	04bcdf94	1700718480.0	ta	https://www.virakesari.lk/article/170034
adalk	2023-11-23 11:16:31	උඩරට දුම්රිය නානුඹයට පමණක් සීමා වෙයි	4	4cedf9bd	1700718391.0	si	https://www.ada.lk/breaking_news/උඩරට-දුම්රිය-නානුඹයට-පමණක්-සීමා-වෙයි/11-406784
adalk	2023-11-23 11:11:03	අධිවේගයේ වර්ජනය නිමයි	2	8a19a43c	1700718063.0	si	https://www.ada.lk/breaking_news/අධිවේගයේ-වර්ජනය-නිමයි/11-406783
tamilmirrorlk	2023-11-23 10:57:03	லஞ்ச் ஷீட்​டை உண்ண வைத்த அதிபர்  இடமாற்றம்	2	77ec15d7	1700717223.0	ta	https://www.tamilmirror.lk/செய்திகள்/லஞ்ச்-ஷீட்-டை-உண்ண-வைத்த-அதிபர்-இடமாற்றம்/175-328539
tamilmirrorlk	2023-11-23 10:53:29	நால்வருக்கு மரண தண்டனை	2	2222053e	1700717009.0	ta	https://www.tamilmirror.lk/செய்திகள்/நால்வருக்கு-மரண-தண்டனை/175-328538
tamilmirrorlk	2023-11-23 10:48:06	லங்கா மருத்துவமனை பங்குகள் விற்பனை குறித்த அறிவிப்பு	4	d2a42a23	1700716686.0	ta	https://www.tamilmirror.lk/செய்திகள்/லங்கா-மருத்துவமனை-பங்குகள்-விற்பனை-குறித்த-அறிவிப்பு/175-328537
adaderanalk	2023-11-23 10:46:00	President Ranil insists Jay Shah ‘doesn’t run Sri Lankan cricket’	16	d8d3eb2b	1700716560.0	en	https://www.adaderana.lk/news/95096/president-ranil-insists-jay-shah-doesnt-run-sri-lankan-cricket-
virakesarilk	2023-11-23 10:44:00	பொலித்தீன், பத்திரிகை தாள்களை உட்கொள்ளுமாறு மாணவர்களுக்கு உத்தரவிட்ட  அதிபர் உடனடியாக இடமாற்றம்!	5	98eb7009	1700716440.0	ta	https://www.virakesari.lk/article/170030
virakesarilk	2023-11-23 10:31:00	கொக்குதொடுவாய் மனித புதைகுழியில் ஐந்து மனித எச்சங்கள், துப்பாக்கிச்சன்னம் உள்ளிட்டவை மீட்பு	6	978a6905	1700715660.0	ta	https://www.virakesari.lk/article/170027
tamilmirrorlk	2023-11-23 10:30:59	இதற்கெல்லாம் அவர்கள் மட்டும் தான் காரணமா?	4	a7acc41f	1700715659.0	ta	https://www.tamilmirror.lk/செய்திகள்/இதற்கெல்லாம்-அவர்கள்-மட்டும்-தான்-காரணமா/175-328536
adaderanalk	2023-11-23 10:24:00	Fiery crash kills 2 at Niagara Falls’ border bridge	18	a3a364aa	1700715240.0	en	https://www.adaderana.lk/news/95095/fiery-crash-kills-2-at-niagara-falls-border-bridge
virakesarilk	2023-11-23 10:22:00	முல்லைத்தீவில் துப்பாக்கியுடன் ஒருவர் கைது	4	ae4ef254	1700715120.0	ta	https://www.virakesari.lk/article/170023
tamilmirrorlk	2023-11-23 10:17:12	யாழ். நீதிமன்றில் நாளை முக்கிய சாட்சி பதிவுகள்	7	1cd873d9	1700714832.0	ta	https://www.tamilmirror.lk/செய்திகள்/யாழ்-நீதிமன்றில்-நாளை-முக்கிய-சாட்சி-பதிவுகள்/175-328535
economynextcom	2023-11-23 10:12:00	Sri Lanka rupee opens at 328.65/70 to the US dollar, bond yields stable	4	9fe8a55b	1700714520.0	en	https://economynext.com/sri-lanka-rupee-opens-at-328-65-70-to-the-us-dollar-bond-yields-stable-141194/
tamilmirrorlk	2023-11-23 10:09:14	பதவி வெற்றிடத்தால் பெரும் சிக்கல்கள்	4	90dd6837	1700714354.0	ta	https://www.tamilmirror.lk/செய்திகள்/பதவி-வெற்றிடத்தால்-பெரும்-சிக்கல்கள்/175-328534
adaderanalk	2023-11-23 10:07:00	2024 Budget: Day 2 of Third Reading debate gets underway	8	4d895ea0	1700714220.0	en	https://www.adaderana.lk/news/95094/2024-budget-day-2-of-third-reading-debate-gets-underway
virakesarilk	2023-11-23 10:05:00	10 மாவட்டங்களுக்கு மண்சரிவு குறித்து எச்சரிக்கை	18	aaf90b55	1700714100.0	ta	https://www.virakesari.lk/article/170017
virakesarilk	2023-11-23 10:02:00	பெண்ணிடம்  பாலியல் இலஞ்சம் கோரிய பொலிஸ் அதிகாரி கைது	7	72d26875	1700713920.0	ta	https://www.virakesari.lk/article/170019
adaderanalk	2023-11-23 09:42:00	License fee for public exhibition of foreign films to be slashed	5	704ea0bc	1700712720.0	en	https://www.adaderana.lk/news/95093/license-fee-for-public-exhibition-of-foreign-films-to-be-slashed
tamilmirrorlk	2023-11-23 09:27:40	ரயில் சேவைகள் மட்டுப்பாடு	6	c00bf6c5	1700711860.0	ta	https://www.tamilmirror.lk/மலையகம்/ரயில்-சேவைகள்-மட்டுப்பாடு/76-328532
economynextcom	2023-11-23 09:12:00	Sri Lanka tea production up 21-pct in October	6	3c16f626	1700710920.0	en	https://economynext.com/sri-lanka-tea-production-up-21-pct-in-october-141189/
adaderanalk	2023-11-23 08:59:00	Bogollagama assumes duties as new SL High Commissioner-designate to UK	8	f4a5d9ef	1700710140.0	en	https://www.adaderana.lk/news/95092/bogollagama-assumes-duties-as-new-sl-high-commissioner-designate-to-uk
tamilmirrorlk	2023-11-23 08:57:20	சித்தங்கேணி இளைஞன் விவகாரம்; பேர்ள் அமைப்பு கவலை	4	82344a7a	1700710040.0	ta	https://www.tamilmirror.lk/செய்திகள்/சித்தங்கேணி-இளைஞன்-விவகாரம்-பேர்ள்-அமைப்பு-கவலை/175-328531
bbccomsinhala	2023-11-23 08:46:37	ආර්ථික අර්බුදයට වගකිව යුත්තන්ගේ ප්‍රජා අයිතිය අහෝසි කළ හැකිද?	31	6beb2253	1700709397.0	si	https://www.bbc.com/sinhala/articles/cevp4zywjejo
newsfirstlk	2023-11-23 08:19:00	Flood risk surrounding Attanagalu Oya and Kirama Wewa	12	9d3ee39a	1700707740.0	en	https://www.newsfirst.lk/2023/11/23/flood-risk-surrounding-attanagalu-oya-and-kirama-wewa/
newsfirstlk	2023-11-23 08:15:00	Aswesuma payment for September from today (23)	6	5d6409b6	1700707500.0	en	https://www.newsfirst.lk/2023/11/23/aswesuma-payment-for-september-from-today-23/
adaderanalk	2023-11-23 07:58:00	Trains services disrupted on up-country line due to another landslide	6	43913b9e	1700706480.0	en	https://www.adaderana.lk/news/95091/trains-services-disrupted-on-up-country-line-due-to-another-landslide
virakesarilk	2023-11-23 07:58:00	இந்திய கிரிக்கெட் கட்டுப்பாட்டுச்சபையின் செயலாளரிடம் மன்னிப்பு கோரினேன் - ரணில்	5	9c611d3a	1700706480.0	ta	https://www.virakesari.lk/article/170016
newsfirstlk	2023-11-23 07:48:00	Air traffic control at Katunayake Airport completely digitized	8	eb4b0e0f	1700705880.0	en	https://www.newsfirst.lk/2023/11/23/air-traffic-control-at-katunayake-airport-completely-digitized/
adaderanalk	2023-11-23 07:40:00	Fairly heavy showers expected in several provinces	4	e14c87e7	1700705400.0	en	https://www.adaderana.lk/news/95090/fairly-heavy-showers-expected-in-several-provinces
tamilmirrorlk	2023-11-23 06:56:59	பல இடங்களில் மழை பெய்யும்; அவதானமாக இருங்கள்...	4	7a285423	1700702819.0	ta	https://www.tamilmirror.lk/செய்திகள்/பல-இடங்களில்-மழை-பெய்யும்-அவதானமாக-இருங்கள்/175-328530
tamilmirrorlk	2023-11-23 06:52:26	பாலியல் லஞ்சம் கோரிய அதிகாரியை சிக்க வைத்த பெண்	5	b5f6d5d7	1700702546.0	ta	https://www.tamilmirror.lk/மட்டக்களப்பு/பாலியல்-லஞ்சம்-கோரிய-அதிகாரியை-சிக்க-வைத்த-பெண்/73-328529
colombotelegraphcom	2023-11-23 03:20:47	Six Seconds In Dallas: The Assassination Of President Kennedy	50	16dc1557	1700689847.0	en	https://www.colombotelegraph.com/index.php/six-seconds-in-dallas-the-assassination-of-president-kennedy/
colombotelegraphcom	2023-11-23 03:20:47	Six Seconds In Dallas: The Assignation Of President Kennedy	50	fed532eb	1700689847.0	en	https://www.colombotelegraph.com/index.php/six-seconds-in-dallas-the-assignation-of-president-kennedy/
colombotelegraphcom	2023-11-23 03:00:48	Northern Tamils Are Not For Sale To China	6	d4771fd4	1700688648.0	en	https://www.colombotelegraph.com/index.php/northern-tamils-are-not-for-sale-to-china/
tamilmirrorlk	2023-11-23 02:17:12	குளியல் அறைக்குள் ’கெமரா’	4	535954d2	1700686032.0	ta	https://www.tamilmirror.lk/செய்திகள்/குளியல்-அறைக்குள்-கெமரா/175-328528
bbccomsinhala	2023-11-23 02:12:00	'මේ ළමයින්ට හීනයක් තිබුණේ සමස්ත ලංකා තරගයට වඩා කොළඹ දකින්න'	4	19c9305d	1700685720.0	si	https://www.bbc.com/sinhala/articles/cm5pdjl5lepo
tamilmirrorlk	2023-11-23 02:07:15	இன்று முதல் அஸ்வெசும கொடுப்பனவுகள்	3	d1d4a9aa	1700685435.0	ta	https://www.tamilmirror.lk/செய்திகள்/இன்று-முதல்-அஸ்வெசும-கொடுப்பனவுகள்/175-328526
tamilmirrorlk	2023-11-23 02:03:30	அமெரிக்க தூதுவருக்கு  பாராளுமன்ற எச்சரிக்கையா?	5	880ae0ef	1700685210.0	ta	https://www.tamilmirror.lk/செய்திகள்/அமெரிக்க-தூதுவருக்கு-பாராளுமன்ற-எச்சரிக்கையா/175-328525
dailyftlk	2023-11-23 01:59:58	Little Hamdi’s death - LRH maintains doctors performed surgery with sincere commitment	6	c638c003	1700684998.0	en	https://www.ft.lk/news/Little-Hamdi-s-death-LRH-maintains-doctors-performed-surgery-with-sincere-commitment/56-755515
dailyftlk	2023-11-23 01:59:20	CAA revokes Gazette on MRP for sugar	5	e9418ced	1700684960.0	en	https://www.ft.lk/news/CAA-revokes-Gazette-on-MRP-for-sugar/56-755514
tamilmirrorlk	2023-11-23 01:59:16	’மெதமுலன சம்பிரதாயம் இங்கு இல்லை’	7	bfb33641	1700684956.0	ta	https://www.tamilmirror.lk/செய்திகள்/மெதமுலன-சம்பிரதாயம்-இங்கு-இல்லை/175-328524
dailyftlk	2023-11-23 01:58:55	Aswesuma payment for September begins today: Semasinghe	3	bd4b0047	1700684935.0	en	https://www.ft.lk/news/Aswesuma-payment-for-September-begins-today-Semasinghe/56-755513
dailyftlk	2023-11-23 01:57:37	Protests against custodial death of youth in Vaddukoddai	7	e7c2faeb	1700684857.0	en	https://www.ft.lk/news/Protests-against-custodial-death-of-youth-in-Vaddukoddai/56-755512
tamilmirrorlk	2023-11-23 01:57:10	’2024 முதல் காலாண்டில் ஜனாதிபதி கலைப்பார்’	3	d3fc996f	1700684830.0	ta	https://www.tamilmirror.lk/செய்திகள்/2024-முதல்-காலாண்டில்-ஜனாதிபதி-கலைப்பார்/175-328523
dailyftlk	2023-11-23 01:57:08	Eran proposes e-procurement to combat corruption in SL	10	9142acc0	1700684828.0	en	https://www.ft.lk/news/Eran-proposes-e-procurement-to-combat-corruption-in-SL/56-755511
dailyftlk	2023-11-23 01:55:18	Customs net heroin worth Rs. 270 m at BIA	4	fd752734	1700684718.0	en	https://www.ft.lk/news/Customs-net-heroin-worth-Rs-270-m-at-BIA/56-755510
tamilmirrorlk	2023-11-23 01:54:52	’27 ஆம் திகதி அச்சமின்றி விளக்கேற்றவும்’	5	03290c76	1700684692.0	ta	https://www.tamilmirror.lk/செய்திகள்/27-ஆம்-திகதி-அச்சமின்றி-விளக்கேற்றவும்/175-328522
tamilmirrorlk	2023-11-23 01:51:35	’எனது மக்கள், எனது மூச்சு’	5	96673472	1700684495.0	ta	https://www.tamilmirror.lk/செய்திகள்/எனது-மக்கள்-எனது-மூச்சு/175-328521
tamilmirrorlk	2023-11-23 01:49:36	’முன்னாள் ஜனாதிபதிகளை தடுக்க வேண்டும்’	3	340c5977	1700684376.0	ta	https://www.tamilmirror.lk/செய்திகள்/முன்னாள்-ஜனாதிபதிகளை-தடுக்க-வேண்டும்/175-328520
newsfirstlk	2023-11-23 01:14:00	Update: Israel says Gaza ceasefire and hostages release delayed	9	95019785	1700682240.0	en	https://www.newsfirst.lk/2023/11/23/gaza-ceasefire-to-begin-thursday-10-a-m-and-hostages-to-be-released/
dailyftlk	2023-11-23 00:55:56	Japan extends Rs. 435 m grant aid to boost fisheries industry	11	1504732d	1700681156.0	en	https://www.ft.lk/business/Japan-extends-Rs-435-m-grant-aid-to-boost-fisheries-industry/34-755506
dailyftlk	2023-11-23 00:54:23	CILT Sri Lanka International Conference tomorrow	17	914dbc4d	1700681063.0	en	https://www.ft.lk/business/CILT-Sri-Lanka-International-Conference-tomorrow/34-755505
dailyftlk	2023-11-23 00:51:23	BIA digitises air traffic control and radar operations	11	db02f51f	1700680883.0	en	https://www.ft.lk/business/BIA-digitises-air-traffic-control-and-radar-operations/34-755504
dailyftlk	2023-11-23 00:49:40	SL, Argentina discuss measures to boost trade	6	ddb20517	1700680780.0	en	https://www.ft.lk/business/SL-Argentina-discuss-measures-to-boost-trade/34-755503
dailyftlk	2023-11-23 00:48:27	Sri Lanka – USA Business Council elects Charithra Hettiarachchi as President for 2023/2024	5	92523b16	1700680707.0	en	https://www.ft.lk/business/Sri-Lanka-USA-Business-Council-elects-Charithra-Hettiarachchi-as-President-for-2023-2024/34-755502
dailyftlk	2023-11-22 23:57:01	Handing over of the fully-fledged classrooms and workshops under the Capacity Building Project for Construction Courses at Technical Colleges and Colleges of Technology	21	e6b13036	1700677621.0	en	https://www.ft.lk/news/Handing-over-of-the-fully-fledged-classrooms-and-workshops-under-the-Capacity-Building-Project-for-Construction-Courses-at-Technical-Colleges-and-Colleges-of-Technology/56-755489
dailyftlk	2023-11-22 23:52:56	Why the Central Bank Act should be significantly amended by a future Sri Lankan government – Part I	31	285d9010	1700677376.0	en	https://www.ft.lk/columns/Why-the-Central-Bank-Act-should-be-significantly-amended-by-a-future-Sri-Lankan-government-Part-I/4-755488
dailyftlk	2023-11-22 23:44:36	Is this an election Budget?	21	3d3b3077	1700676876.0	en	https://www.ft.lk/columns/Is-this-an-election-Budget/4-755487
adalk	2023-11-22 23:39:20	සහල් ආනයනය කිරීමේ අවශ්‍යතාවක් නෑ	4	cd470380	1700676560.0	si	https://www.ada.lk/breaking_news/සහල්-ආනයනය-කිරීමේ-අවශ්‍යතාවක්-නෑ/11-406782
adalk	2023-11-22 23:35:14	උසස්පෙළ නියමිත දිනට	2	75291e58	1700676314.0	si	https://www.ada.lk/breaking_news/උසස්පෙළ-නියමිත-දිනට/11-406781
adalk	2023-11-22 23:30:14	පස්කන්දකට යටවී තරුණියන් දෙදෙනෙක් ජීවිතක්ෂයට	6	06b6e58a	1700676014.0	si	https://www.ada.lk/breaking_news/පස්කන්දකට-යටවී-තරුණියන්-දෙදෙනෙක්-ජීවිතක්ෂයට/11-406780
islandlk	2023-11-22 23:28:00	New Beauty Tips scene	7	bf28f433	1700675880.0	en	http://island.lk/new-beauty-tips-scene/
islandlk	2023-11-22 23:26:00	FELLA…turning dreams into reality	14	350db6ed	1700675760.0	en	http://island.lk/fellaturning-dreams-into-reality/
islandlk	2023-11-22 23:22:00	Israel-Hamas war placing humanity at a crossroads	20	6de95b4a	1700675520.0	en	http://island.lk/israel-hamas-war-placing-humanity-at-a-crossroads/
dailyftlk	2023-11-22 23:19:38	The paradox of Sri Lankan politics: SJB’s Sati Pooja	56	9b168e93	1700675378.0	en	https://www.ft.lk/columns/The-paradox-of-Sri-Lankan-politics-SJB-s-Sati-Pooja/4-755485
islandlk	2023-11-22 23:19:00	Theatrics of hypocrites	13	0b7fde90	1700675340.0	en	http://island.lk/theatrics-of-hypocrites/
tamilmirrorlk	2023-11-22 23:15:57	சில பகுதிகளுக்கு சிவப்பு எச்சரிக்கை	4	f5fbe5ee	1700675157.0	ta	https://www.tamilmirror.lk/செய்திகள்/சில-பகுதிகளுக்கு-சிவப்பு-எச்சரிக்கை/175-328519
adaderanalk	2023-11-22 23:14:00	Temporary Gaza ceasefire to come into effect on Thursday morning - Hamas and Israel officials	35	996a6695	1700675040.0	en	https://www.adaderana.lk/news/95089/temporary-gaza-ceasefire-to-come-into-effect-on-thursday-morning-hamas-and-israel-officials
islandlk	2023-11-22 23:08:00	Lion Brewery wins 9 honours at SLIM NASCO Awards 2023	13	a054f24b	1700674680.0	en	http://island.lk/lion-brewery-wins-9-honours-at-slim-nasco-awards-2023/
islandlk	2023-11-22 23:06:00	Vogue Jewellers’ commitment to excellence shines with Lifetime Warranty and Golden Friday Delights	10	e115e6ad	1700674560.0	en	http://island.lk/vogue-jewellers-commitment-to-excellence-shines-with-lifetime-warranty-and-golden-friday-delights/
islandlk	2023-11-22 23:05:00	Sri Lanka Insurance Trincomlaee branch transforms to a State- of- the-Art branch	7	3cdf86ed	1700674500.0	en	http://island.lk/sri-lanka-insurance-trincomlaee-branch-transforms-to-a-state-of-the-art-branch/
islandlk	2023-11-22 23:04:00	SLT-MOBITEL partners IntaHub to revolutionize hospitality software solutions globally	15	84e6413b	1700674440.0	en	http://island.lk/slt-mobitel-partners-intahub-to-revolutionize-hospitality-software-solutions-globally/
islandlk	2023-11-22 23:02:00	Sri Lanka – USA Business Council elects Charithra Hettiarachchi as president for 2023/2024	11	48d9cdcb	1700674320.0	en	http://island.lk/sri-lanka-usa-business-council-elects-charithra-hettiarachchi-as-president-for-2023-2024/
islandlk	2023-11-22 23:00:00	SL needs to spend smartly on its youngest children – UNICEF Rep. to SL	12	1c324b86	1700674200.0	en	http://island.lk/sl-needs-to-spend-smartly-on-its-youngest-children-unicef-rep-to-sl/
islandlk	2023-11-22 22:58:00	Capital Alliance Group’s Rs. 1.3 billion internal fund transfer energizes bourse	13	11532251	1700674080.0	en	http://island.lk/capital-alliance-groups-rs-1-3-billion-internal-fund-transfer-energizes-bourse/
islandlk	2023-11-22 22:58:00	Sri Lanka’s ambitious budget agenda faces high implementation risks: Fitch Ratings	15	35da126e	1700674080.0	en	http://island.lk/sri-lankas-ambitious-budget-agenda-faces-high-implementation-risks-fitch-ratings/
adaderanalk	2023-11-22 22:54:00	Landslide warnings for 10 districts extended, ‘Red’ alerts issued	14	5e5f7033	1700673840.0	en	https://www.adaderana.lk/news/95088/landslide-warnings-for-10-districts-extended-red-alerts-issued
adaderanalk	2023-11-22 22:48:00	70% of this year’s budget earmarked for loan installments, interest payments – Ali Sabry	10	08be13e9	1700673480.0	en	https://www.adaderana.lk/news/95087/70-of-this-years-budget-earmarked-for-loan-installments-interest-payments-ali-sabry
tamilmirrorlk	2023-11-22 22:12:47	மின்னல் தாக்கியதில் 15 வயது மாணவன் மரணம்	5	5cf5c2aa	1700671367.0	ta	https://www.tamilmirror.lk/செய்திகள்/மின்னல்-தாக்கியதில்-15-வயது-மாணவன்-மரணம்/175-328518
adaderanalk	2023-11-22 21:41:00	15-year-old dies after being struck by lightning	1	50d2d756	1700669460.0	en	https://www.adaderana.lk/news/95086/15-year-old-dies-after-being-struck-by-lightning
virakesarilk	2023-11-22 21:32:00	ஜூலி சங்கிற்கு விடுக்கப்பட்டுள்ள அச்சுறுத்தல் முரண்பாடுகளை தோற்றுவிக்கும் - சந்திம வீரக்கொடி	9	a3f88017	1700668920.0	ta	https://www.virakesari.lk/article/169951
virakesarilk	2023-11-22 21:30:00	சபை நடவடிக்கையின் போது தொலைபேசி பாவனையை தடை செய்யுங்கள் - நீதியமைச்சர்	7	42547856	1700668800.0	ta	https://www.virakesari.lk/article/169958
adaderanalk	2023-11-22 21:29:00	Badulla-bound trains to terminate at Nanu Oya until further notice	3	8eaef0b5	1700668740.0	en	https://www.adaderana.lk/news/95085/badulla-bound-trains-to-terminate-at-nanu-oya-until-further-notice
